date,interval_start,queue,language,model_forecast_calls,model_required_agents,available_agents,model_staffing_gap_agents,stress_gap_if_calls_plus_5pct,event_types,fragility_reason
2026-05-08,12:15,Customer Service,IT,2.3,1.071,1,-0.071,-0.12454999999999994,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-02-05,10:15,Customer Service,EN,1.965,1.071,1,-0.071,-0.12454999999999994,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-01-14,17:15,Customer Service,IT,2.306,1.071,1,-0.071,-0.12454999999999994,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-06-01,14:45,Customer Service,IT,2.156,1.071,1,-0.071,-0.12454999999999994,billing_cycle,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-02-05,13:30,Customer Service,FR,2.213,1.071,1,-0.071,-0.12454999999999994,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-02-06,09:00,Customer Service,IT,2.307,1.07,1,-0.07,-0.12350000000000017,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-06-09,10:00,Customer Service,FR,2.132,1.07,1,-0.07,-0.12350000000000017,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-04-01,19:15,Customer Service,FR,2.128,1.069,1,-0.069,-0.12244999999999995,billing_cycle,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-04-11,09:15,Sales,DE,1.984,1.069,1,-0.069,-0.12244999999999995,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-01-01,13:30,Sales,DE,1.995,1.069,1,-0.069,-0.12244999999999995,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-02-11,11:30,Sales,DE,5.537,2.973,3,0.027,-0.12164999999999981,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-06-09,10:15,Customer Service,FR,2.125,1.068,1,-0.068,-0.12140000000000017,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-04-11,15:45,Sales,DE,1.993,1.068,1,-0.068,-0.12140000000000017,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-04-08,17:15,Customer Service,IT,2.305,1.068,1,-0.068,-0.12140000000000017,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-01-05,13:45,Customer Service,FR,2.19,1.067,1,-0.067,-0.12034999999999996,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-02-05,10:00,Sales,DE,3.748,2.019,2,-0.019,-0.11995000000000022,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-03-03,16:15,Customer Service,EN,3.544,2.019,2,-0.019,-0.11995000000000022,holiday_rebound,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-03-05,12:30,Sales,DE,3.755,2.019,2,-0.019,-0.11995000000000022,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-04-11,09:45,Sales,DE,1.989,1.066,1,-0.066,-0.11930000000000018,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-01-10,14:00,Sales,DE,1.989,1.066,1,-0.066,-0.11930000000000018,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-01-07,15:15,Customer Service,FR,2.196,1.066,1,-0.066,-0.11930000000000018,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-01-10,09:00,Sales,DE,1.989,1.066,1,-0.066,-0.11930000000000018,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-03-11,12:45,Customer Service,FR,2.195,1.066,1,-0.066,-0.11930000000000018,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-01-10,08:00,Sales,DE,1.989,1.066,1,-0.066,-0.11930000000000018,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-01-10,08:45,Sales,DE,1.989,1.066,1,-0.066,-0.11930000000000018,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-02-03,18:30,Customer Service,FR,2.198,1.066,1,-0.066,-0.11930000000000018,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-02-09,08:30,Customer Service,FR,2.197,1.066,1,-0.066,-0.11930000000000018,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-05-11,10:00,Sales,IT,2.733,1.066,1,-0.066,-0.11930000000000018,sales_offer,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-05-13,09:00,Customer Service,EN,1.955,1.065,1,-0.065,-0.11824999999999997,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-02-14,15:15,Customer Service,EN,1.957,1.065,1,-0.065,-0.11824999999999997,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-02-05,13:15,Customer Service,EN,1.957,1.065,1,-0.065,-0.11824999999999997,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-04-02,09:00,Customer Service,IT,2.287,1.065,1,-0.065,-0.11824999999999997,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-05-09,09:30,Customer Service,FR,2.189,1.064,1,-0.064,-0.11720000000000019,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-05-14,09:15,Customer Service,EN,1.952,1.064,1,-0.064,-0.11720000000000019,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-02-03,10:15,Sales,DE,3.749,2.016,2,-0.016,-0.11680000000000001,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-06-03,15:00,Sales,DE,1.909,1.063,1,-0.063,-0.11614999999999998,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-06-10,15:45,Customer Service,EN,1.873,1.061,1,-0.061,-0.11404999999999998,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-05-08,09:30,Customer Service,EN,1.95,1.061,1,-0.061,-0.11404999999999998,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-04-11,15:15,Sales,DE,1.979,1.061,1,-0.061,-0.11404999999999998,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-04-11,16:15,Sales,DE,1.979,1.061,1,-0.061,-0.11404999999999998,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-01-13,12:30,Customer Service,IT,2.288,1.061,1,-0.061,-0.11404999999999998,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-03-06,11:00,Customer Service,EN,1.947,1.06,1,-0.06,-0.11300000000000021,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-03-05,10:45,Customer Service,IT,2.28,1.06,1,-0.06,-0.11300000000000021,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-05-11,09:15,Customer Service,EN,1.945,1.06,1,-0.06,-0.11300000000000021,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-04-13,15:15,Sales,DE,3.744,2.012,2,-0.012,-0.11260000000000003,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-06-01,16:45,Customer Service,FR,5.748,2.964,3,0.036,-0.11220000000000008,billing_cycle,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-05-07,10:00,Customer Service,IT,2.275,1.059,1,-0.059,-0.11195,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-04-06,10:15,Sales,DE,1.978,1.059,1,-0.059,-0.11195,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-05-08,18:00,Sales,DE,3.749,2.011,2,-0.011,-0.11155000000000026,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-06-09,10:30,Customer Service,EN,1.881,1.057,1,-0.057,-0.10985,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-04-07,14:00,Customer Service,EN,1.774,1.057,1,-0.057,-0.10985,service_incident,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-02-02,10:30,Customer Service,EN,3.58,2.009,2,-0.009,-0.10944999999999983,billing_cycle,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-03-13,18:00,Customer Service,IT,2.27,1.056,1,-0.056,-0.10880000000000001,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-04-13,17:15,Sales,DE,1.97,1.056,1,-0.056,-0.10880000000000001,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-06-12,18:15,Sales,DE,1.891,1.056,1,-0.056,-0.10880000000000001,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-01-05,12:15,Sales,DE,3.736,2.008,2,-0.008,-0.10840000000000005,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-05-13,13:00,Sales,DE,5.571,2.96,3,0.04,-0.1080000000000001,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-02-05,09:15,Customer Service,IT,2.265,1.055,1,-0.055,-0.10775000000000001,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-03-14,09:30,Customer Service,FR,2.171,1.055,1,-0.055,-0.10775000000000001,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-03-03,11:45,Sales,DE,5.509,2.959,3,0.041,-0.10695000000000032,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-06-03,19:30,Sales,DE,1.888,1.054,1,-0.054,-0.10670000000000002,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-05-09,14:00,Customer Service,FR,2.167,1.054,1,-0.054,-0.10670000000000002,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-01-12,08:45,Customer Service,FR,2.167,1.053,1,-0.053,-0.10565000000000002,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-01-13,17:30,Customer Service,IT,2.272,1.053,1,-0.053,-0.10565000000000002,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-05-07,19:45,Sales,DE,3.73,2.005,2,-0.005,-0.10524999999999984,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-05-01,18:00,Sales,DE,3.729,2.005,2,-0.005,-0.10524999999999984,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-03-11,12:30,Sales,DE,5.667,2.957,3,0.043,-0.10484999999999989,sales_offer,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-01-05,12:15,Customer Service,DE,4.676,2.957,3,0.043,-0.10484999999999989,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-02-06,18:00,Customer Service,EN,1.933,1.052,1,-0.052,-0.10460000000000003,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-04-14,15:45,Customer Service,FR,2.168,1.052,1,-0.052,-0.10460000000000003,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-06-13,18:30,Sales,DE,1.887,1.052,1,-0.052,-0.10460000000000003,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-05-08,13:30,Sales,DE,3.718,2.004,2,-0.004,-0.10420000000000007,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-01-01,09:30,Customer Service,IT,2.179,1.051,1,-0.051,-0.10355000000000003,billing_cycle,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-02-03,11:00,Customer Service,EN,1.933,1.051,1,-0.051,-0.10355000000000003,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-03-06,19:30,Customer Service,DE,3.158,2.003,2,-0.003,-0.1031500000000003,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-05-06,12:15,Customer Service,IT,2.252,1.05,1,-0.05,-0.10250000000000004,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-02-02,18:30,Customer Service,FR,2.1,1.05,1,-0.05,-0.10250000000000004,billing_cycle,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-05-06,14:45,Sales,DE,3.725,2.002,2,-0.002,-0.10210000000000008,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-01-07,16:45,Customer Service,DE,4.67,2.954,3,0.046,-0.10170000000000012,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-01-12,08:00,Customer Service,EN,1.931,1.049,1,-0.049,-0.10145000000000004,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-04-07,08:00,Customer Service,FR,1.967,1.049,1,-0.049,-0.10145000000000004,service_incident,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-06-08,16:15,Customer Service,EN,1.856,1.049,1,-0.049,-0.10145000000000004,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-03-10,18:30,Sales,DE,3.745,2.001,2,-0.001,-0.10104999999999986,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-01-09,12:15,Customer Service,DE,4.654,2.953,3,0.047,-0.1006499999999999,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-04-02,15:45,Customer Service,FR,2.161,1.048,1,-0.048,-0.10040000000000004,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-04-06,18:00,Sales,DE,3.721,2.0,2,0.0,-0.10000000000000009,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-05-05,18:30,Customer Service,IT,2.247,1.047,1,-0.047,-0.09935000000000005,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-06-03,09:45,Sales,DE,1.881,1.047,1,-0.047,-0.09935000000000005,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-03-03,17:00,Sales,FR,2.527,1.047,1,-0.047,-0.09935000000000005,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-06-04,16:30,Customer Service,DE,4.538,2.951,3,0.049,-0.09855000000000036,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-04-14,17:45,Customer Service,DE,4.656,2.951,3,0.049,-0.09855000000000036,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-03-03,18:45,Customer Service,EN,1.832,1.046,1,-0.046,-0.09830000000000005,holiday_rebound,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-01-05,19:45,Customer Service,FR,2.153,1.045,1,-0.045,-0.09725000000000006,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-01-12,17:00,Customer Service,IT,2.256,1.045,1,-0.045,-0.09725000000000006,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-05-07,18:30,Customer Service,IT,2.255,1.045,1,-0.045,-0.09725000000000006,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-05-01,12:15,Sales,DE,3.718,1.997,2,0.003,-0.09685000000000032,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-05-04,10:00,Customer Service,FR,4.098,1.996,2,0.004,-0.09580000000000011,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-02-02,13:45,Sales,DE,3.713,1.996,2,0.004,-0.09580000000000011,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-05-14,15:00,Sales,DE,5.482,2.947,3,0.053,-0.09435000000000038,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-01-06,14:15,Customer Service,FR,2.145,1.042,1,-0.042,-0.09410000000000007,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-01-13,14:45,Customer Service,EN,1.916,1.042,1,-0.042,-0.09410000000000007,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-02-02,19:15,Customer Service,FR,2.069,1.042,1,-0.042,-0.09410000000000007,billing_cycle,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-03-11,14:00,Sales,DE,5.601,2.946,3,0.054,-0.09330000000000016,sales_offer,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-02-09,19:00,Sales,FR,2.518,1.041,1,-0.041,-0.09305000000000008,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-03-11,18:45,Customer Service,FR,2.143,1.041,1,-0.041,-0.09305000000000008,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-03-09,17:15,Sales,DE,5.464,2.945,3,0.055,-0.09224999999999994,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-03-11,18:30,Customer Service,IT,2.241,1.04,1,-0.04,-0.09200000000000008,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-06-10,19:00,Customer Service,IT,2.18,1.04,1,-0.04,-0.09200000000000008,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-06-03,13:15,Sales,DE,1.871,1.039,1,-0.039,-0.09094999999999986,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-03-12,19:15,Sales,DE,3.703,1.991,2,0.009,-0.09055000000000035,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-03-09,14:00,Sales,DE,5.445,2.942,3,0.058,-0.08910000000000018,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-03-09,13:30,Sales,DE,3.7,1.989,2,0.011,-0.08845000000000036,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-01-02,13:00,Customer Service,DE,4.674,2.941,3,0.059,-0.08804999999999996,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-06-04,15:15,Customer Service,EN,1.841,1.036,1,-0.036,-0.0878000000000001,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-02-05,19:00,Customer Service,EN,1.903,1.036,1,-0.036,-0.0878000000000001,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-02-02,19:45,Customer Service,FR,2.059,1.036,1,-0.036,-0.0878000000000001,billing_cycle,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-01-10,14:30,Sales,DE,1.939,1.034,1,-0.034,-0.08570000000000011,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-04-06,18:15,Customer Service,IT,2.232,1.034,1,-0.034,-0.08570000000000011,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-04-09,14:00,Customer Service,FR,2.132,1.034,1,-0.034,-0.08570000000000011,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-06-08,11:00,Customer Service,IT,2.166,1.033,1,-0.033,-0.08464999999999989,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-01-05,19:45,Customer Service,EN,1.903,1.033,1,-0.033,-0.08464999999999989,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-05-09,11:00,Sales,DE,3.708,1.985,2,0.015,-0.08425000000000038,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-06-04,17:15,Customer Service,IT,2.16,1.032,1,-0.032,-0.08360000000000012,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-05-05,09:00,Customer Service,EN,1.898,1.032,1,-0.032,-0.08360000000000012,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-04-03,08:45,Sales,DE,1.923,1.032,1,-0.032,-0.08360000000000012,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-05-05,18:45,Customer Service,IT,2.216,1.032,1,-0.032,-0.08360000000000012,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-02-10,14:00,Customer Service,EN,1.898,1.032,1,-0.032,-0.08360000000000012,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-01-01,13:15,Sales,DE,1.925,1.032,1,-0.032,-0.08360000000000012,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-05-11,15:15,Sales,EN,2.266,1.032,1,-0.032,-0.08360000000000012,sales_offer,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-06-03,14:00,Sales,DE,3.541,1.984,2,0.016,-0.08320000000000016,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-06-11,18:15,Customer Service,IT,2.16,1.031,1,-0.031,-0.0825499999999999,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-02-10,18:45,Customer Service,IT,2.216,1.031,1,-0.031,-0.0825499999999999,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-05-11,17:00,Sales,IT,2.634,1.03,1,-0.03,-0.08150000000000013,sales_offer,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-05-11,17:45,Sales,IT,2.635,1.03,1,-0.03,-0.08150000000000013,sales_offer,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-06-10,15:15,Customer Service,FR,2.048,1.03,1,-0.03,-0.08150000000000013,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-01-05,10:00,Customer Service,IT,2.221,1.029,1,-0.029,-0.08044999999999991,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-06-10,10:30,Customer Service,FR,2.043,1.028,1,-0.028,-0.07940000000000014,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-03-03,19:00,Customer Service,FR,2.012,1.028,1,-0.028,-0.07940000000000014,holiday_rebound,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-01-10,08:15,Sales,DE,1.917,1.028,1,-0.028,-0.07940000000000014,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-05-05,18:30,Sales,DE,3.682,1.98,2,0.02,-0.07900000000000018,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-06-12,09:00,Sales,DE,3.533,1.98,2,0.02,-0.07900000000000018,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-01-07,11:15,Customer Service,DE,4.65,2.932,3,0.068,-0.07860000000000023,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-04-11,10:30,Sales,DE,1.915,1.027,1,-0.027,-0.07834999999999992,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-01-01,18:15,Customer Service,FR,2.055,1.027,1,-0.027,-0.07834999999999992,billing_cycle,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-03-14,09:45,Customer Service,EN,1.886,1.027,1,-0.027,-0.07834999999999992,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-04-03,11:00,Customer Service,DE,3.127,1.979,2,0.021,-0.07794999999999996,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-03-04,19:15,Customer Service,EN,1.882,1.026,1,-0.026,-0.07730000000000015,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-06-04,15:00,Sales,DE,1.842,1.026,1,-0.026,-0.07730000000000015,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-01-07,10:30,Customer Service,FR,2.113,1.026,1,-0.026,-0.07730000000000015,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-03-05,09:30,Customer Service,IT,2.213,1.026,1,-0.026,-0.07730000000000015,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-03-05,15:15,Customer Service,IT,2.213,1.026,1,-0.026,-0.07730000000000015,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-06-10,10:00,Customer Service,FR,2.043,1.025,1,-0.025,-0.07624999999999993,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-01-13,14:15,Customer Service,FR,2.111,1.025,1,-0.025,-0.07624999999999993,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-03-14,18:00,Sales,DE,3.676,1.977,2,0.023,-0.07584999999999997,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-01-13,08:00,Customer Service,FR,2.111,1.024,1,-0.024,-0.07520000000000016,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-01-13,17:15,Customer Service,FR,2.111,1.024,1,-0.024,-0.07520000000000016,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-02-10,14:45,Customer Service,EN,1.883,1.024,1,-0.024,-0.07520000000000016,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-01-09,19:30,Customer Service,DE,3.114,1.976,2,0.024,-0.0748000000000002,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-04-13,17:00,Customer Service,DE,4.631,2.928,3,0.072,-0.07440000000000024,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-05-08,14:00,Customer Service,FR,2.109,1.023,1,-0.023,-0.07414999999999994,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-05-06,12:45,Customer Service,IT,2.201,1.023,1,-0.023,-0.07414999999999994,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-06-12,17:15,Customer Service,DE,4.509,2.927,3,0.073,-0.07335000000000003,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-04-11,09:30,Sales,DE,1.907,1.022,1,-0.022,-0.07310000000000016,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-04-11,09:00,Sales,DE,1.907,1.022,1,-0.022,-0.07310000000000016,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-01-12,08:30,Customer Service,FR,2.106,1.022,1,-0.022,-0.07310000000000016,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-01-02,13:15,Customer Service,DE,3.11,1.974,2,0.026,-0.07270000000000021,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-03-03,16:45,Sales,DE,5.466,2.926,3,0.074,-0.07230000000000025,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-01-13,14:30,Customer Service,FR,2.105,1.021,1,-0.021,-0.07204999999999995,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-01-13,09:45,Customer Service,FR,2.105,1.021,1,-0.021,-0.07204999999999995,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-04-09,08:30,Customer Service,FR,2.103,1.02,1,-0.02,-0.07100000000000017,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-04-06,09:15,Customer Service,FR,2.1,1.02,1,-0.02,-0.07100000000000017,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-03-11,09:45,Sales,IT,2.6,1.02,1,-0.02,-0.07100000000000017,sales_offer,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-05-05,08:00,Customer Service,IT,4.23,1.972,2,0.028,-0.07060000000000022,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-05-12,15:30,Sales,DE,5.474,2.924,3,0.076,-0.07020000000000026,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-06-01,09:30,Customer Service,EN,1.784,1.019,1,-0.019,-0.06994999999999996,billing_cycle,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-06-10,08:30,Sales,DE,3.528,1.971,2,0.029,-0.06955,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-05-05,13:45,Sales,DE,3.681,1.971,2,0.029,-0.06955,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-03-10,14:45,Sales,DE,5.444,2.923,3,0.077,-0.06915000000000004,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-02-13,14:00,Customer Service,EN,1.792,1.018,1,-0.018,-0.06889999999999996,holiday_rebound,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-04-02,14:45,Sales,DE,1.898,1.018,1,-0.018,-0.06889999999999996,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-03-09,08:45,Customer Service,IT,4.201,1.97,2,0.03,-0.06850000000000023,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-04-02,14:00,Customer Service,DE,4.611,2.922,3,0.078,-0.06810000000000027,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-04-02,12:15,Customer Service,DE,4.626,2.922,3,0.078,-0.06810000000000027,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-06-11,18:15,Sales,DE,1.826,1.017,1,-0.017,-0.06784999999999997,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-01-06,15:45,Customer Service,IT,2.19,1.016,1,-0.016,-0.06679999999999997,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-03-11,11:00,Sales,FR,2.47,1.016,1,-0.016,-0.06679999999999997,sales_offer,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-03-11,11:30,Sales,DE,5.56,2.92,3,0.08,-0.06599999999999984,sales_offer,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-04-06,08:45,Customer Service,EN,1.867,1.015,1,-0.015,-0.06574999999999998,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-02-13,17:45,Customer Service,IT,2.089,1.015,1,-0.015,-0.06574999999999998,holiday_rebound,"Looks covered, but a 5% demand increase breaks the staffing buffer."
