date,queue,language,checkpoint,actual_so_far,model_so_far,pace_ratio,remaining_model_forecast,adjusted_full_day_forecast,confidence_label
2026-03-14,Customer Service,FR,14:00,23.0,39.11,0.5881,38.73,48.18,Low
2026-03-14,Customer Service,FR,16:00,33.0,51.08,0.646,26.76,50.39,Low
2026-03-14,Customer Service,IT,10:00,12.0,14.06,0.8534,64.31,66.88,Medium
2026-03-14,Customer Service,IT,12:00,23.0,28.61,0.804,49.76,63.01,Medium
2026-03-14,Customer Service,IT,14:00,29.0,40.77,0.7114,37.6,55.75,Low
2026-03-14,Customer Service,IT,16:00,38.0,53.24,0.7138,25.13,55.94,Low
2026-03-14,Sales,DE,10:00,21.0,27.74,0.7569,120.77,112.42,Medium
2026-03-14,Sales,DE,12:00,53.0,54.97,0.9641,93.54,143.18,High
2026-03-14,Sales,DE,14:00,66.0,76.96,0.8576,71.55,127.36,Medium
2026-03-14,Sales,DE,16:00,81.0,99.91,0.8107,48.6,120.4,Medium
2026-03-14,Sales,EN,10:00,4.0,7.61,0.5257,34.67,26.53,Low
2026-03-14,Sales,EN,12:00,8.0,16.5,0.4849,25.78,24.76,Low
2026-03-14,Sales,EN,14:00,11.0,22.11,0.4976,20.17,24.11,Low
2026-03-14,Sales,EN,16:00,15.0,29.14,0.5148,13.14,23.54,Low
2026-03-14,Sales,FR,10:00,4.0,8.71,0.4591,43.56,32.31,Low
2026-03-14,Sales,FR,12:00,13.0,17.11,0.7598,35.16,39.71,Medium
2026-03-14,Sales,FR,14:00,17.0,25.84,0.6579,26.43,34.39,Low
2026-03-14,Sales,FR,16:00,20.0,34.7,0.5764,17.57,31.42,Low
2026-03-14,Sales,IT,10:00,8.0,7.76,1.0304,42.05,51.33,High
2026-03-14,Sales,IT,12:00,13.0,15.76,0.8249,34.05,41.09,Medium
2026-03-14,Sales,IT,14:00,18.0,23.34,0.7711,26.47,38.41,Medium
2026-03-14,Sales,IT,16:00,22.0,33.28,0.6611,16.53,32.93,Low
2026-04-01,Customer Service,DE,10:00,53.0,35.71,1.484,171.35,301.45,Low
2026-04-01,Customer Service,DE,12:00,120.0,73.56,1.6314,133.51,313.58,Low
2026-04-01,Customer Service,DE,14:00,165.0,106.86,1.5441,100.21,310.3,Low
2026-04-01,Customer Service,DE,16:00,240.0,139.72,1.7177,67.34,337.64,Low
2026-04-01,Customer Service,EN,10:00,10.0,11.74,0.8519,55.22,57.05,Medium
2026-04-01,Customer Service,EN,12:00,26.0,23.5,1.1066,43.47,74.1,High
2026-04-01,Customer Service,EN,14:00,39.0,33.73,1.1563,33.24,77.43,Medium
2026-04-01,Customer Service,EN,16:00,63.0,45.05,1.3985,21.92,93.65,Low
2026-04-01,Customer Service,FR,10:00,18.0,12.82,1.4045,76.29,125.15,Low
2026-04-01,Customer Service,FR,12:00,33.0,27.63,1.1942,61.47,106.41,Medium
2026-04-01,Customer Service,FR,14:00,46.0,41.41,1.111,47.7,98.99,High
2026-04-01,Customer Service,FR,16:00,66.0,56.5,1.1681,32.6,104.08,Medium
2026-04-01,Customer Service,IT,10:00,21.0,14.1,1.4889,68.02,119.62,Low
2026-04-01,Customer Service,IT,12:00,46.0,29.86,1.5406,52.26,121.78,Low
2026-04-01,Customer Service,IT,14:00,54.0,41.58,1.2989,40.54,106.66,Medium
2026-04-01,Customer Service,IT,16:00,73.0,54.62,1.3366,27.5,109.76,Low
2026-04-01,Sales,DE,10:00,30.0,18.67,1.6072,96.68,170.19,Low
2026-04-01,Sales,DE,12:00,64.0,39.9,1.6041,75.45,173.4,Low
2026-04-01,Sales,DE,14:00,84.0,59.41,1.414,55.94,163.1,Low
2026-04-01,Sales,DE,16:00,114.0,78.72,1.4481,36.62,167.04,Low
2026-04-01,Sales,EN,10:00,10.0,5.44,1.8396,27.52,49.9,Low
2026-04-01,Sales,EN,12:00,20.0,10.94,1.8287,22.01,51.92,Low
2026-04-01,Sales,EN,14:00,23.0,16.34,1.408,16.62,46.4,Low
2026-04-01,Sales,EN,16:00,29.0,21.94,1.322,11.02,43.56,Low
2026-04-01,Sales,FR,10:00,12.0,7.61,1.5777,37.98,67.08,Low
2026-04-01,Sales,FR,12:00,19.0,15.98,1.1891,29.61,54.21,Medium
2026-04-01,Sales,FR,14:00,26.0,22.69,1.146,22.9,52.25,High
2026-04-01,Sales,FR,16:00,37.0,30.2,1.225,15.39,55.85,Medium
2026-04-01,Sales,IT,10:00,11.0,7.82,1.4068,36.18,61.9,Low
2026-04-01,Sales,IT,12:00,13.0,14.87,0.874,29.12,38.45,Medium
2026-04-01,Sales,IT,14:00,14.0,22.58,0.6199,21.41,27.92,Low
2026-04-01,Sales,IT,16:00,23.0,30.48,0.7546,13.52,33.2,Medium
2026-04-02,Customer Service,DE,10:00,48.0,35.98,1.3342,162.32,264.57,Low
2026-04-02,Customer Service,DE,12:00,95.0,68.37,1.3896,129.93,275.56,Low
2026-04-02,Customer Service,DE,14:00,126.0,102.68,1.2271,95.62,243.34,Medium
2026-04-02,Customer Service,DE,16:00,178.0,133.47,1.3337,64.83,264.46,Low
2026-04-02,Customer Service,EN,10:00,18.0,9.83,1.8317,49.28,89.46,Low
2026-04-02,Customer Service,EN,12:00,27.0,19.49,1.3853,39.62,81.88,Low
2026-04-02,Customer Service,EN,14:00,35.0,29.08,1.2034,30.03,71.13,Medium
2026-04-02,Customer Service,EN,16:00,45.0,39.68,1.1342,19.43,67.04,High
2026-04-02,Customer Service,FR,10:00,10.0,12.69,0.7882,59.64,57.01,Medium
2026-04-02,Customer Service,FR,12:00,26.0,26.56,0.9788,45.76,70.8,High
2026-04-02,Customer Service,FR,14:00,37.0,37.55,0.9854,34.78,71.27,High
2026-04-02,Customer Service,FR,16:00,49.0,49.08,0.9985,23.25,72.22,High
2026-04-02,Customer Service,IT,10:00,23.0,13.32,1.727,67.49,120.86,Low
2026-04-02,Customer Service,IT,12:00,41.0,29.14,1.407,51.67,113.7,Low
2026-04-02,Customer Service,IT,14:00,53.0,39.77,1.3326,41.03,107.68,Low
2026-04-02,Customer Service,IT,16:00,75.0,52.81,1.4201,27.99,114.76,Low
2026-04-02,Sales,DE,10:00,30.0,19.26,1.558,94.75,167.38,Low
2026-04-02,Sales,DE,12:00,59.0,38.51,1.5321,75.5,168.47,Low
2026-04-02,Sales,DE,14:00,79.0,58.4,1.3528,55.6,154.22,Low
2026-04-02,Sales,DE,16:00,120.0,76.28,1.5732,37.73,174.7,Low
2026-04-02,Sales,EN,10:00,9.0,5.23,1.7222,26.22,47.01,Low
2026-04-02,Sales,EN,12:00,14.0,10.39,1.3476,21.05,42.37,Low
2026-04-02,Sales,EN,14:00,20.0,15.52,1.2887,15.92,40.52,Medium
2026-04-02,Sales,EN,16:00,27.0,20.78,1.2995,10.67,40.86,Medium
2026-04-02,Sales,FR,10:00,3.0,8.96,0.3349,33.44,24.73,Low
2026-04-02,Sales,FR,12:00,12.0,16.78,0.7151,25.61,30.31,Low
2026-04-02,Sales,FR,14:00,15.0,22.94,0.6538,19.45,27.72,Low
2026-04-02,Sales,FR,16:00,26.0,29.47,0.8823,12.92,37.4,Medium
2026-04-02,Sales,IT,10:00,11.0,7.89,1.3938,32.12,55.77,Low
2026-04-02,Sales,IT,12:00,24.0,14.51,1.6535,25.5,60.97,Low
2026-04-02,Sales,IT,14:00,28.0,20.74,1.35,19.27,54.02,Low
2026-04-02,Sales,IT,16:00,37.0,27.4,1.3505,12.61,54.03,Low
2026-04-03,Customer Service,DE,10:00,44.0,35.91,1.2252,150.38,228.24,Medium
2026-04-03,Customer Service,DE,12:00,98.0,63.64,1.54,122.65,275.85,Low
2026-04-03,Customer Service,DE,14:00,139.0,96.11,1.4463,90.18,269.43,Low
2026-04-03,Customer Service,DE,16:00,189.0,127.66,1.4804,58.63,274.01,Low
2026-04-03,Customer Service,EN,10:00,17.0,8.73,1.9473,47.17,85.4,Low
2026-04-03,Customer Service,EN,12:00,28.0,18.13,1.5447,37.78,82.77,Low
2026-04-03,Customer Service,EN,14:00,37.0,27.13,1.3636,28.77,76.23,Low
2026-04-03,Customer Service,EN,16:00,48.0,36.32,1.3218,19.59,73.89,Low
2026-04-03,Customer Service,FR,10:00,7.0,11.99,0.5838,62.05,47.33,Low
2026-04-03,Customer Service,FR,12:00,20.0,24.14,0.8286,49.91,61.35,Medium
2026-04-03,Customer Service,FR,14:00,29.0,36.14,0.8025,37.91,59.42,Medium
2026-04-03,Customer Service,FR,16:00,49.0,47.61,1.0291,26.43,76.2,High
2026-04-03,Customer Service,IT,10:00,7.0,10.73,0.6525,57.86,44.75,Low
2026-04-03,Customer Service,IT,12:00,22.0,25.4,0.8661,43.19,59.41,Medium
2026-04-03,Customer Service,IT,14:00,35.0,35.0,1.0001,33.59,68.59,High
2026-04-03,Customer Service,IT,16:00,43.0,45.56,0.9437,23.02,64.73,High
2026-04-03,Sales,DE,10:00,18.0,18.73,0.9612,91.61,106.05,High
2026-04-03,Sales,DE,12:00,43.0,37.06,1.1603,73.27,128.02,Medium
2026-04-03,Sales,DE,14:00,71.0,55.15,1.2874,55.18,142.05,Medium
2026-04-03,Sales,DE,16:00,84.0,73.68,1.1401,36.66,125.79,High
2026-04-03,Sales,EN,10:00,8.0,5.71,1.4008,26.13,44.6,Low
2026-04-03,Sales,EN,12:00,12.0,11.34,1.0583,20.5,33.7,High
2026-04-03,Sales,EN,14:00,19.0,16.25,1.1694,15.59,37.23,Medium
2026-04-03,Sales,EN,16:00,24.0,21.39,1.1221,10.45,35.73,High
2026-04-03,Sales,FR,10:00,11.0,6.52,1.6876,34.5,61.02,Low
2026-04-03,Sales,FR,12:00,23.0,13.02,1.7666,28.0,63.59,Low
2026-04-03,Sales,FR,14:00,34.0,19.87,1.7112,21.15,64.66,Low
2026-04-03,Sales,FR,16:00,41.0,28.1,1.4589,12.91,59.72,Low
2026-04-03,Sales,IT,10:00,6.0,7.45,0.8055,30.68,30.71,Medium
2026-04-03,Sales,IT,12:00,27.0,13.29,2.0314,24.84,63.01,Low
2026-04-03,Sales,IT,14:00,32.0,18.6,1.7201,19.52,60.31,Low
2026-04-03,Sales,IT,16:00,45.0,24.68,1.8231,13.44,64.49,Low
2026-04-06,Customer Service,DE,10:00,79.0,31.97,2.4711,184.12,345.98,Low
2026-04-06,Customer Service,DE,12:00,163.0,71.24,2.2882,144.86,373.04,Low
2026-04-06,Customer Service,DE,14:00,223.0,106.72,2.0896,109.37,381.59,Low
2026-04-06,Customer Service,DE,16:00,287.0,145.79,1.9686,70.3,388.94,Low
2026-04-06,Customer Service,EN,10:00,16.0,11.75,1.3616,59.68,97.27,Low
2026-04-06,Customer Service,EN,12:00,40.0,24.4,1.6393,47.04,108.2,Low
2026-04-06,Customer Service,EN,14:00,57.0,36.67,1.5545,34.77,107.42,Low
2026-04-06,Customer Service,EN,16:00,77.0,48.7,1.5812,22.74,109.97,Low
2026-04-06,Customer Service,FR,10:00,24.0,17.26,1.3907,76.34,130.16,Low
2026-04-06,Customer Service,FR,12:00,35.0,33.57,1.0426,60.03,97.59,High
2026-04-06,Customer Service,FR,14:00,54.0,47.96,1.126,45.64,105.39,High
2026-04-06,Customer Service,FR,16:00,69.0,64.46,1.0705,29.14,100.19,High
2026-04-06,Customer Service,IT,10:00,18.0,14.24,1.2639,77.73,116.24,Medium
2026-04-06,Customer Service,IT,12:00,50.0,33.38,1.4979,58.59,134.96,Low
2026-04-06,Customer Service,IT,14:00,71.0,46.59,1.524,45.38,136.81,Low
2026-04-06,Customer Service,IT,16:00,95.0,61.77,1.5379,30.2,138.79,Low
2026-04-06,Sales,DE,10:00,39.0,20.87,1.8689,112.7,202.42,Low
2026-04-06,Sales,DE,12:00,81.0,44.54,1.8186,89.03,210.1,Low
2026-04-06,Sales,DE,14:00,114.0,68.17,1.6723,65.4,208.83,Low
2026-04-06,Sales,DE,16:00,154.0,91.99,1.6741,41.59,214.3,Low
2026-04-06,Sales,EN,10:00,9.0,6.93,1.2983,35.2,54.69,Medium
2026-04-06,Sales,EN,12:00,20.0,14.02,1.4267,28.11,60.1,Low
2026-04-06,Sales,EN,14:00,27.0,20.98,1.2868,21.14,54.21,Medium
2026-04-06,Sales,EN,16:00,38.0,27.84,1.3648,14.28,57.49,Low
2026-04-06,Sales,FR,10:00,17.0,9.18,1.8517,48.93,87.95,Low
2026-04-06,Sales,FR,12:00,32.0,19.5,1.641,38.61,87.99,Low
2026-04-06,Sales,FR,14:00,39.0,29.02,1.3441,29.1,78.11,Low
2026-04-06,Sales,FR,16:00,50.0,38.83,1.2876,19.28,74.82,Medium
2026-04-06,Sales,IT,10:00,10.0,7.92,1.2629,46.31,68.48,Medium
2026-04-06,Sales,IT,12:00,18.0,20.14,0.8936,34.08,48.46,Medium
2026-04-06,Sales,IT,14:00,29.0,28.85,1.0052,25.38,54.51,High
2026-04-06,Sales,IT,16:00,42.0,36.81,1.141,17.42,61.87,High
2026-04-07,Customer Service,DE,10:00,79.0,37.62,2.0999,187.55,350.95,Low
2026-04-07,Customer Service,DE,12:00,153.0,72.83,2.1007,152.34,373.89,Low
2026-04-07,Customer Service,DE,14:00,229.0,108.16,2.1172,117.01,398.66,Low
2026-04-07,Customer Service,DE,16:00,310.0,146.82,2.1114,78.35,423.61,Low
2026-04-07,Customer Service,EN,10:00,19.0,11.01,1.7257,56.93,101.55,Low
2026-04-07,Customer Service,EN,12:00,37.0,22.18,1.668,45.76,103.35,Low
2026-04-07,Customer Service,EN,14:00,52.0,33.79,1.5391,34.15,101.52,Low
2026-04-07,Customer Service,EN,16:00,81.0,45.48,1.7809,22.46,113.56,Low
2026-04-07,Customer Service,FR,10:00,21.0,17.2,1.2211,68.09,104.15,Medium
2026-04-07,Customer Service,FR,12:00,47.0,31.92,1.4727,53.37,124.39,Low
2026-04-07,Customer Service,FR,14:00,71.0,44.47,1.5967,40.82,130.19,Low
2026-04-07,Customer Service,FR,16:00,93.0,58.8,1.5817,26.49,131.41,Low
2026-04-07,Customer Service,IT,10:00,14.0,12.86,1.0884,75.96,96.68,High
2026-04-07,Customer Service,IT,12:00,37.0,31.32,1.1814,57.51,104.94,Medium
2026-04-07,Customer Service,IT,14:00,50.0,44.89,1.1139,43.94,98.94,High
2026-04-07,Customer Service,IT,16:00,73.0,59.95,1.2177,28.88,108.16,Medium
2026-04-07,Sales,DE,10:00,38.0,21.53,1.7648,102.64,186.83,Low
2026-04-07,Sales,DE,12:00,77.0,41.77,1.8435,82.41,196.49,Low
2026-04-07,Sales,DE,14:00,104.0,61.16,1.7004,63.02,195.37,Low
2026-04-07,Sales,DE,16:00,141.0,81.56,1.7289,42.62,202.8,Low
2026-04-07,Sales,EN,10:00,9.0,6.04,1.4913,31.06,54.04,Low
2026-04-07,Sales,EN,12:00,16.0,12.38,1.2924,24.72,47.94,Medium
2026-04-07,Sales,EN,14:00,26.0,18.41,1.412,18.68,52.38,Low
2026-04-07,Sales,EN,16:00,28.0,24.64,1.1362,12.45,42.15,High
2026-04-07,Sales,FR,10:00,10.0,8.33,1.2008,40.61,58.76,Medium
2026-04-07,Sales,FR,12:00,19.0,17.3,1.0982,31.63,53.74,High
2026-04-07,Sales,FR,14:00,23.0,26.65,0.863,22.28,42.23,Medium
2026-04-07,Sales,FR,16:00,33.0,34.08,0.9684,14.86,47.39,High
2026-04-07,Sales,IT,10:00,7.0,7.84,0.8934,37.62,40.61,Medium
2026-04-07,Sales,IT,12:00,19.0,16.34,1.1628,29.11,52.85,Medium
2026-04-07,Sales,IT,14:00,30.0,23.35,1.2847,22.1,58.4,Medium
2026-04-07,Sales,IT,16:00,45.0,30.01,1.4994,15.44,67.39,Low
2026-04-08,Customer Service,DE,10:00,64.0,32.25,1.9846,168.38,308.16,Low
2026-04-08,Customer Service,DE,12:00,138.0,64.39,2.1433,136.24,335.55,Low
2026-04-08,Customer Service,DE,14:00,159.0,97.92,1.6238,102.71,307.93,Low
2026-04-08,Customer Service,DE,16:00,211.0,127.25,1.6582,73.38,317.41,Low
2026-04-08,Customer Service,EN,10:00,8.0,11.48,0.6967,54.53,45.99,Low
2026-04-08,Customer Service,EN,12:00,25.0,21.64,1.1554,44.37,76.27,Medium
2026-04-08,Customer Service,EN,14:00,37.0,32.25,1.1473,33.76,75.73,High
2026-04-08,Customer Service,EN,16:00,54.0,43.92,1.2295,22.09,81.16,Medium
2026-04-08,Customer Service,FR,10:00,16.0,12.45,1.2846,75.61,113.13,Medium
2026-04-08,Customer Service,FR,12:00,37.0,29.01,1.2752,59.05,112.3,Medium
2026-04-08,Customer Service,FR,14:00,54.0,41.55,1.2996,46.52,114.45,Medium
2026-04-08,Customer Service,FR,16:00,73.0,56.05,1.3025,32.02,114.71,Low
2026-04-08,Customer Service,IT,10:00,21.0,15.9,1.3212,62.83,104.02,Low
2026-04-08,Customer Service,IT,12:00,44.0,30.13,1.4603,48.6,114.47,Low
2026-04-08,Customer Service,IT,14:00,50.0,41.39,1.208,37.34,95.1,Medium
2026-04-08,Customer Service,IT,16:00,71.0,54.87,1.294,23.86,101.88,Medium
2026-04-08,Sales,DE,10:00,22.0,23.5,0.936,101.77,117.26,High
2026-04-08,Sales,DE,12:00,44.0,46.16,0.9533,79.12,119.42,High
2026-04-08,Sales,DE,14:00,67.0,66.79,1.0031,58.48,125.67,High
2026-04-08,Sales,DE,16:00,103.0,86.19,1.195,39.08,149.7,Medium
2026-04-08,Sales,EN,10:00,8.0,5.46,1.4647,27.7,48.17,Low
2026-04-08,Sales,EN,12:00,21.0,11.04,1.9015,22.12,53.07,Low
2026-04-08,Sales,EN,14:00,26.0,16.47,1.5786,16.69,50.21,Low
2026-04-08,Sales,EN,16:00,36.0,22.11,1.6281,11.05,52.03,Low
2026-04-08,Sales,FR,10:00,7.0,7.82,0.8955,39.56,42.43,Medium
2026-04-08,Sales,FR,12:00,23.0,16.08,1.4299,31.3,67.75,Low
2026-04-08,Sales,FR,14:00,29.0,24.11,1.2028,23.27,56.99,Medium
2026-04-08,Sales,FR,16:00,34.0,32.19,1.0562,15.19,50.05,High
2026-04-08,Sales,IT,10:00,13.0,8.0,1.6242,34.93,63.65,Low
2026-04-08,Sales,IT,12:00,18.0,15.0,1.1998,27.93,51.51,Medium
2026-04-08,Sales,IT,14:00,24.0,21.18,1.1333,21.76,48.66,High
2026-04-08,Sales,IT,16:00,34.0,27.25,1.2475,15.68,53.56,Medium
2026-04-09,Customer Service,DE,10:00,50.0,36.29,1.3777,165.06,277.4,Low
2026-04-09,Customer Service,DE,12:00,108.0,69.8,1.5473,131.55,298.75,Low
2026-04-09,Customer Service,DE,14:00,156.0,101.68,1.5343,99.68,300.53,Low
2026-04-09,Customer Service,DE,16:00,212.0,134.57,1.5754,66.78,308.83,Low
2026-04-09,Customer Service,EN,10:00,12.0,9.42,1.2743,50.65,76.55,Medium
2026-04-09,Customer Service,EN,12:00,31.0,19.83,1.563,40.24,89.34,Low
2026-04-09,Customer Service,EN,14:00,36.0,29.73,1.2107,30.34,72.73,Medium
2026-04-09,Customer Service,EN,16:00,52.0,40.61,1.2803,19.46,76.91,Medium
2026-04-09,Customer Service,FR,10:00,16.0,13.54,1.1821,66.33,94.41,Medium
2026-04-09,Customer Service,FR,12:00,32.0,26.17,1.2228,53.69,97.66,Medium
2026-04-09,Customer Service,FR,14:00,39.0,36.94,1.0558,42.93,84.32,High
2026-04-09,Customer Service,FR,16:00,61.0,52.87,1.1537,26.99,92.14,Medium
2026-04-09,Customer Service,IT,10:00,18.0,13.07,1.3777,62.6,104.25,Low
2026-04-09,Customer Service,IT,12:00,31.0,25.38,1.2215,50.29,92.43,Medium
2026-04-09,Customer Service,IT,14:00,41.0,36.86,1.1122,38.8,84.16,High
2026-04-09,Customer Service,IT,16:00,54.0,49.19,1.0979,26.48,83.07,High
2026-04-09,Sales,DE,10:00,22.0,18.09,1.2159,95.3,137.87,Medium
2026-04-09,Sales,DE,12:00,57.0,37.05,1.5385,76.34,167.69,Low
2026-04-09,Sales,DE,14:00,81.0,57.01,1.4209,56.38,161.11,Low
2026-04-09,Sales,DE,16:00,106.0,74.65,1.4199,38.74,161.0,Low
2026-04-09,Sales,EN,10:00,4.0,5.19,0.7709,26.02,24.05,Medium
2026-04-09,Sales,EN,12:00,8.0,10.43,0.7672,20.78,23.94,Medium
2026-04-09,Sales,EN,14:00,10.0,15.61,0.6406,15.59,20.14,Low
2026-04-09,Sales,EN,16:00,18.0,20.89,0.8617,10.32,26.89,Medium
2026-04-09,Sales,FR,10:00,6.0,6.68,0.8989,34.22,36.76,Medium
2026-04-09,Sales,FR,12:00,14.0,14.31,0.9783,26.58,40.0,High
2026-04-09,Sales,FR,14:00,19.0,20.3,0.9358,20.59,38.26,High
2026-04-09,Sales,FR,16:00,26.0,27.21,0.9556,13.68,39.07,High
2026-04-09,Sales,IT,10:00,8.0,6.01,1.3316,33.81,53.02,Low
2026-04-09,Sales,IT,12:00,18.0,13.02,1.3824,26.8,55.05,Low
2026-04-09,Sales,IT,14:00,26.0,20.2,1.2869,19.62,51.24,Medium
2026-04-09,Sales,IT,16:00,31.0,27.08,1.145,12.74,45.59,High
2026-04-10,Customer Service,DE,10:00,48.0,36.85,1.3026,164.13,261.79,Low
2026-04-10,Customer Service,DE,12:00,89.0,67.54,1.3177,133.44,264.83,Low
2026-04-10,Customer Service,DE,14:00,117.0,100.61,1.1629,100.36,233.71,Medium
2026-04-10,Customer Service,DE,16:00,167.0,133.1,1.2546,67.87,252.16,Medium
2026-04-10,Customer Service,EN,10:00,16.0,9.19,1.7405,44.32,80.27,Low
2026-04-10,Customer Service,EN,12:00,40.0,18.51,2.1612,35.01,90.76,Low
2026-04-10,Customer Service,EN,14:00,49.0,27.73,1.7669,25.78,86.39,Low
2026-04-10,Customer Service,EN,16:00,56.0,36.64,1.5284,16.88,80.47,Low
2026-04-10,Customer Service,FR,10:00,10.0,12.62,0.7924,59.59,57.22,Medium
2026-04-10,Customer Service,FR,12:00,28.0,23.95,1.1692,48.26,84.43,Medium
2026-04-10,Customer Service,FR,14:00,37.0,36.81,1.0051,35.4,72.58,High
2026-04-10,Customer Service,FR,16:00,48.0,49.08,0.9779,23.13,70.62,High
2026-04-10,Customer Service,IT,10:00,12.0,11.96,1.003,53.36,65.52,High
2026-04-10,Customer Service,IT,12:00,27.0,23.16,1.1657,42.17,76.15,Medium
2026-04-10,Customer Service,IT,14:00,38.0,33.0,1.1516,32.33,75.23,Medium
2026-04-10,Customer Service,IT,16:00,47.0,44.07,1.0664,21.26,69.67,High
2026-04-10,Sales,DE,10:00,24.0,16.93,1.4179,87.72,148.38,Low
2026-04-10,Sales,DE,12:00,51.0,32.78,1.556,71.88,155.22,Low
2026-04-10,Sales,DE,14:00,70.0,52.29,1.3386,52.36,140.09,Low
2026-04-10,Sales,DE,16:00,96.0,69.0,1.3914,35.66,145.61,Low
2026-04-10,Sales,EN,10:00,7.0,4.99,1.4039,25.14,42.29,Low
2026-04-10,Sales,EN,12:00,12.0,10.13,1.1842,19.99,35.67,Medium
2026-04-10,Sales,EN,14:00,16.0,15.04,1.0637,15.08,32.04,High
2026-04-10,Sales,EN,16:00,23.0,20.15,1.1415,9.97,34.39,High
2026-04-10,Sales,FR,10:00,4.0,6.44,0.6206,36.68,27.84,Low
2026-04-10,Sales,FR,12:00,14.0,14.58,0.96,28.54,41.4,High
2026-04-10,Sales,FR,14:00,22.0,21.97,1.0013,21.15,43.18,High
2026-04-10,Sales,FR,16:00,37.0,28.6,1.2938,14.53,55.8,Medium
2026-04-10,Sales,IT,10:00,4.0,6.46,0.6188,32.43,25.08,Low
2026-04-10,Sales,IT,12:00,14.0,13.37,1.0472,25.52,40.73,High
2026-04-10,Sales,IT,14:00,17.0,20.04,0.8483,18.85,32.99,Medium
2026-04-10,Sales,IT,16:00,25.0,26.79,0.9333,12.1,36.3,High
2026-04-11,Customer Service,DE,10:00,33.0,24.8,1.3306,117.96,189.97,Low
2026-04-11,Customer Service,DE,12:00,75.0,46.32,1.619,96.44,214.84,Low
2026-04-11,Customer Service,DE,14:00,102.0,70.93,1.4381,71.84,205.31,Low
2026-04-11,Customer Service,DE,16:00,132.0,95.87,1.3769,46.9,196.57,Low
2026-04-11,Customer Service,EN,10:00,11.0,6.08,1.8101,31.59,56.8,Low
2026-04-11,Customer Service,EN,12:00,17.0,13.14,1.2933,24.52,48.71,Medium
2026-04-11,Customer Service,EN,14:00,23.0,19.21,1.1975,18.46,45.1,Medium
2026-04-11,Customer Service,EN,16:00,31.0,25.52,1.2148,12.14,45.75,Medium
2026-04-11,Customer Service,FR,10:00,13.0,7.08,1.8359,36.12,65.37,Low
2026-04-11,Customer Service,FR,12:00,26.0,14.74,1.7644,28.46,67.27,Low
2026-04-11,Customer Service,FR,14:00,32.0,21.62,1.4802,21.58,63.29,Low
2026-04-11,Customer Service,FR,16:00,44.0,29.96,1.4687,13.24,63.2,Low
2026-04-11,Customer Service,IT,10:00,9.0,7.02,1.2819,38.1,57.83,Medium
2026-04-11,Customer Service,IT,12:00,13.0,15.84,0.8207,29.28,37.03,Medium
2026-04-11,Customer Service,IT,14:00,23.0,23.68,0.9711,21.43,43.81,High
2026-04-11,Customer Service,IT,16:00,34.0,31.37,1.0837,13.74,48.89,High
2026-04-11,Sales,DE,10:00,20.0,15.1,1.3248,77.64,122.85,Low
2026-04-11,Sales,DE,12:00,40.0,30.85,1.2964,61.88,120.22,Medium
2026-04-11,Sales,DE,14:00,53.0,46.09,1.1499,46.65,106.64,High
2026-04-11,Sales,DE,16:00,72.0,62.32,1.1554,30.42,107.15,Medium
2026-04-11,Sales,EN,10:00,4.0,4.0,1.0,20.0,24.0,High
2026-04-11,Sales,EN,12:00,6.0,8.05,0.7455,15.95,17.89,Low
2026-04-11,Sales,EN,14:00,15.0,12.11,1.2383,11.89,29.72,Medium
2026-04-11,Sales,EN,16:00,18.0,16.15,1.1146,7.85,26.75,High
2026-04-11,Sales,FR,10:00,3.0,4.96,0.6046,22.1,17.37,Low
2026-04-11,Sales,FR,12:00,11.0,9.11,1.2073,17.95,32.67,Medium
2026-04-11,Sales,FR,14:00,13.0,13.19,0.9855,13.87,26.67,High
2026-04-11,Sales,FR,16:00,21.0,17.74,1.1834,9.32,32.03,Medium
2026-04-11,Sales,IT,10:00,4.0,4.13,0.9685,21.29,24.62,High
2026-04-11,Sales,IT,12:00,11.0,8.32,1.3229,17.1,33.62,Low
2026-04-11,Sales,IT,14:00,15.0,12.8,1.1718,12.62,29.78,Medium
2026-04-11,Sales,IT,16:00,17.0,17.11,0.9937,8.31,25.26,High
2026-04-13,Customer Service,DE,10:00,69.0,37.81,1.825,176.68,325.19,Low
2026-04-13,Customer Service,DE,12:00,170.0,75.32,2.2571,139.18,371.8,Low
2026-04-13,Customer Service,DE,14:00,213.0,105.8,2.0132,108.69,370.6,Low
2026-04-13,Customer Service,DE,16:00,277.0,142.45,1.9446,72.04,381.46,Low
2026-04-13,Customer Service,EN,10:00,16.0,13.13,1.2189,61.44,90.88,Medium
2026-04-13,Customer Service,EN,12:00,28.0,25.6,1.0937,48.96,81.55,High
2026-04-13,Customer Service,EN,14:00,46.0,36.35,1.2654,38.21,94.35,Medium
2026-04-13,Customer Service,EN,16:00,70.0,49.44,1.416,25.13,105.58,Low
2026-04-13,Customer Service,FR,10:00,18.0,16.77,1.0732,81.0,104.93,High
2026-04-13,Customer Service,FR,12:00,44.0,34.13,1.2893,63.65,126.06,Medium
2026-04-13,Customer Service,FR,14:00,58.0,47.81,1.2131,49.97,118.61,Medium
2026-04-13,Customer Service,FR,16:00,77.0,66.62,1.1558,31.15,113.01,Medium
2026-04-13,Customer Service,IT,10:00,17.0,17.94,0.9474,79.37,92.2,High
2026-04-13,Customer Service,IT,12:00,34.0,34.14,0.996,63.18,96.92,High
