date,interval_start,queue,language,actual_calls,model_forecast_calls,partner_forecast_calls,staffing_gap_agents,event_types,alert_type,severity,score,message
2026-05-14,10:45,Customer Service,DE,9.0,7.688,15.785,-2.884,,understaffing_risk,high,2.884,Required staffing exceeds available capacity.
2026-02-10,15:00,Customer Service,DE,7.0,9.328,11.485,-2.883,,understaffing_risk,high,2.883,Required staffing exceeds available capacity.
2026-02-10,16:30,Customer Service,DE,2.0,9.334,25.35,-2.883,,understaffing_risk,high,2.883,Required staffing exceeds available capacity.
2026-05-06,15:15,Customer Service,DE,11.0,7.733,30.989,-2.883,,understaffing_risk,high,2.883,Required staffing exceeds available capacity.
2026-02-06,18:15,Customer Service,DE,6.0,7.681,9.031,-2.881,,understaffing_risk,high,2.881,Required staffing exceeds available capacity.
2026-03-12,08:45,Customer Service,DE,6.0,7.502,23.285,-2.733,,partner_forecast_deviation,high,2.8808,Partner forecast deviated materially from actual offered calls.
2026-05-07,14:00,Customer Service,DE,5.0,7.699,10.173,-2.88,,understaffing_risk,high,2.88,Required staffing exceeds available capacity.
2026-05-12,09:00,Customer Service,FR,2.0,3.879,7.759,-0.89,,partner_forecast_deviation,high,2.8795,Partner forecast deviated materially from actual offered calls.
2026-05-14,08:15,Customer Service,IT,2.0,2.28,7.758,-1.056,,partner_forecast_deviation,high,2.879,Partner forecast deviated materially from actual offered calls.
2026-03-14,14:00,Customer Service,DE,2.0,5.69,7.757,-2.611,,partner_forecast_deviation,high,2.8785,Partner forecast deviated materially from actual offered calls.
2026-05-04,13:15,Sales,DE,2.0,6.091,7.75,-1.28,,partner_forecast_deviation,high,2.875,Partner forecast deviated materially from actual offered calls.
2026-03-10,16:15,Customer Service,DE,9.0,9.311,13.112,-2.873,,understaffing_risk,high,2.873,Required staffing exceeds available capacity.
2026-01-01,19:15,Customer Service,DE,5.0,4.404,0.79,-2.872,billing_cycle,understaffing_risk,high,2.872,Required staffing exceeds available capacity.
2026-05-13,10:15,Customer Service,DE,10.0,7.727,7.948,-2.871,,understaffing_risk,high,2.871,Required staffing exceeds available capacity.
2026-05-01,19:00,Customer Service,DE,4.0,7.814,15.479,-3.163,billing_cycle,partner_forecast_deviation,high,2.8697,Partner forecast deviated materially from actual offered calls.
2026-05-01,16:30,Customer Service,DE,11.0,8.897,11.922,-2.869,billing_cycle,understaffing_risk,high,2.869,Required staffing exceeds available capacity.
2026-03-09,11:30,Customer Service,DE,4.0,9.303,26.136,-2.868,,understaffing_risk,high,2.868,Required staffing exceeds available capacity.
2026-05-06,13:15,Customer Service,DE,4.0,6.103,15.837,-2.868,,understaffing_risk,high,2.868,Required staffing exceeds available capacity.
2026-01-13,17:45,Customer Service,DE,8.0,6.105,1.151,-2.867,,understaffing_risk,high,2.867,Required staffing exceeds available capacity.
2026-05-05,08:00,Sales,DE,2.0,5.32,6.106,-2.867,,understaffing_risk,high,2.867,Required staffing exceeds available capacity.
2026-02-14,16:00,Customer Service,DE,2.0,6.135,7.733,-0.894,,partner_forecast_deviation,high,2.8665,Partner forecast deviated materially from actual offered calls.
2026-05-07,13:15,Customer Service,DE,4.0,6.097,6.007,-2.866,,understaffing_risk,high,2.866,Required staffing exceeds available capacity.
2026-01-13,18:15,Customer Service,DE,9.0,6.103,1.437,-2.862,,understaffing_risk,high,2.862,Required staffing exceeds available capacity.
2026-06-09,18:15,Sales,DE,3.0,5.611,11.586,-2.126,,partner_forecast_deviation,high,2.862,Partner forecast deviated materially from actual offered calls.
2026-03-11,09:15,Customer Service,DE,5.0,7.711,12.355,-2.86,,understaffing_risk,high,2.86,Required staffing exceeds available capacity.
2026-06-09,10:30,Customer Service,DE,6.0,7.518,6.376,-2.859,,understaffing_risk,high,2.859,Required staffing exceeds available capacity.
2026-05-12,17:15,Sales,DE,4.0,5.349,15.421,-1.857,,partner_forecast_deviation,high,2.8552,Partner forecast deviated materially from actual offered calls.
2026-06-08,19:15,Customer Service,DE,2.0,4.394,4.152,-2.853,,understaffing_risk,high,2.853,Required staffing exceeds available capacity.
2026-02-09,10:30,Customer Service,DE,5.0,9.217,8.889,-2.852,,understaffing_risk,high,2.852,Required staffing exceeds available capacity.
2026-05-12,16:00,Customer Service,DE,8.0,9.272,23.79,-2.851,,understaffing_risk,high,2.851,Required staffing exceeds available capacity.
2026-02-05,09:45,Customer Service,DE,4.0,6.064,15.262,-2.85,,understaffing_risk,high,2.85,Required staffing exceeds available capacity.
2026-01-05,15:45,Customer Service,DE,17.0,6.085,3.81,-2.849,,understaffing_risk,high,2.849,Required staffing exceeds available capacity.
2026-04-08,17:15,Customer Service,DE,5.0,6.083,2.726,-2.849,,understaffing_risk,high,2.849,Required staffing exceeds available capacity.
2026-05-04,14:00,Sales,DE,2.0,6.179,7.697,-0.327,,partner_forecast_deviation,high,2.8485,Partner forecast deviated materially from actual offered calls.
2026-05-04,10:15,Sales,DE,3.0,5.126,11.545,-1.738,,partner_forecast_deviation,high,2.8483,Partner forecast deviated materially from actual offered calls.
2026-02-11,17:00,Customer Service,DE,6.0,7.207,23.072,-3.546,,partner_forecast_deviation,high,2.8453,Partner forecast deviated materially from actual offered calls.
2026-05-04,13:15,Customer Service,FR,3.0,5.169,11.531,-0.518,,partner_forecast_deviation,high,2.8437,Partner forecast deviated materially from actual offered calls.
2026-03-05,09:30,Customer Service,DE,6.0,7.007,23.052,-3.449,,partner_forecast_deviation,high,2.842,Partner forecast deviated materially from actual offered calls.
2026-06-09,15:45,Customer Service,DE,9.0,7.488,6.8,-2.842,,understaffing_risk,high,2.842,Required staffing exceeds available capacity.
2026-06-05,08:15,Sales,DE,2.0,5.056,7.132,-2.841,,understaffing_risk,high,2.841,Required staffing exceeds available capacity.
2026-06-10,18:00,Customer Service,DE,12.0,5.838,5.629,-2.841,,understaffing_risk,high,2.841,Required staffing exceeds available capacity.
2026-03-11,10:30,Sales,DE,3.0,7.308,7.573,-2.84,sales_offer,understaffing_risk,high,2.84,Required staffing exceeds available capacity.
2026-03-03,12:00,Sales,DE,4.0,5.274,6.485,-2.839,,understaffing_risk,high,2.839,Required staffing exceeds available capacity.
2026-05-04,17:00,Customer Service,DE,8.0,9.418,30.709,-4.955,,partner_forecast_deviation,high,2.8386,Partner forecast deviated materially from actual offered calls.
2026-05-01,09:15,Customer Service,DE,8.0,8.382,30.704,-4.529,billing_cycle,partner_forecast_deviation,high,2.838,Partner forecast deviated materially from actual offered calls.
2026-02-10,08:45,Sales,DE,9.0,5.288,5.994,-2.836,,understaffing_risk,high,2.836,Required staffing exceeds available capacity.
2026-03-09,15:30,Customer Service,DE,14.0,9.223,23.298,-2.834,,understaffing_risk,high,2.834,Required staffing exceeds available capacity.
2026-06-04,12:00,Customer Service,DE,8.0,4.365,1.494,-2.833,,understaffing_risk,high,2.833,Required staffing exceeds available capacity.
2026-03-10,10:30,Sales,IT,2.0,2.428,7.665,0.032,,partner_forecast_deviation,high,2.8325,Partner forecast deviated materially from actual offered calls.
2026-03-03,17:00,Sales,DE,4.0,4.503,15.324,-0.412,,partner_forecast_deviation,high,2.831,Partner forecast deviated materially from actual offered calls.
2026-03-13,15:15,Customer Service,DE,6.0,7.629,13.1,-2.831,,understaffing_risk,high,2.831,Required staffing exceeds available capacity.
2026-05-06,08:15,Sales,DE,3.0,5.254,5.958,-2.831,,understaffing_risk,high,2.831,Required staffing exceeds available capacity.
2026-05-05,11:30,Customer Service,DE,4.0,9.22,33.487,-2.83,,understaffing_risk,high,2.83,Required staffing exceeds available capacity.
2026-05-05,16:45,Customer Service,DE,6.0,9.214,9.521,-2.829,,understaffing_risk,high,2.829,Required staffing exceeds available capacity.
2026-03-04,19:15,Sales,DE,0.0,5.253,7.711,-2.828,,understaffing_risk,high,2.828,Required staffing exceeds available capacity.
2026-05-14,10:15,Customer Service,IT,2.0,3.839,7.655,0.212,,partner_forecast_deviation,high,2.8275,Partner forecast deviated materially from actual offered calls.
2026-03-05,13:45,Sales,DE,2.0,2.994,7.654,1.391,,partner_forecast_deviation,high,2.827,Partner forecast deviated materially from actual offered calls.
2026-05-04,18:45,Sales,DE,2.0,5.74,7.653,-1.091,,partner_forecast_deviation,high,2.8265,Partner forecast deviated materially from actual offered calls.
2026-03-12,17:45,Customer Service,EN,2.0,2.453,7.652,0.661,,partner_forecast_deviation,high,2.826,Partner forecast deviated materially from actual offered calls.
2026-02-10,11:45,Sales,DE,3.0,5.793,11.473,-1.105,,partner_forecast_deviation,high,2.8243,Partner forecast deviated materially from actual offered calls.
2026-05-05,08:30,Customer Service,DE,6.0,8.558,22.944,-3.411,,partner_forecast_deviation,high,2.824,Partner forecast deviated materially from actual offered calls.
2026-01-02,19:30,Customer Service,DE,6.0,4.47,1.261,-2.823,,understaffing_risk,high,2.823,Required staffing exceeds available capacity.
2026-02-14,19:15,Customer Service,DE,3.0,4.447,4.884,-2.821,,understaffing_risk,high,2.821,Required staffing exceeds available capacity.
2026-02-09,08:00,Customer Service,DE,2.0,7.372,7.636,-2.69,,partner_forecast_deviation,high,2.818,Partner forecast deviated materially from actual offered calls.
2026-02-04,13:00,Customer Service,DE,5.0,4.478,4.334,-2.817,,understaffing_risk,high,2.817,Required staffing exceeds available capacity.
2026-05-04,11:45,Customer Service,DE,6.0,9.25,8.806,-2.817,,understaffing_risk,high,2.817,Required staffing exceeds available capacity.
2026-02-11,09:15,Customer Service,DE,3.0,7.642,11.677,-2.816,,understaffing_risk,high,2.816,Required staffing exceeds available capacity.
2026-04-06,19:00,Customer Service,DE,3.0,4.442,1.136,-2.816,,understaffing_risk,high,2.816,Required staffing exceeds available capacity.
2026-04-13,08:00,Customer Service,DE,3.0,4.442,1.137,-2.816,,understaffing_risk,high,2.816,Required staffing exceeds available capacity.
2026-05-01,16:45,Customer Service,DE,6.0,8.846,21.289,-2.816,billing_cycle,understaffing_risk,high,2.816,Required staffing exceeds available capacity.
2026-02-05,09:45,Customer Service,DE,4.0,6.064,15.262,-2.85,,partner_forecast_deviation,high,2.8155,Partner forecast deviated materially from actual offered calls.
2026-02-13,09:15,Customer Service,DE,7.0,7.291,6.35,-2.813,holiday_rebound,understaffing_risk,high,2.813,Required staffing exceeds available capacity.
2026-05-07,08:15,Sales,DE,4.0,5.224,6.88,-2.813,,understaffing_risk,high,2.813,Required staffing exceeds available capacity.
2026-03-10,18:45,Customer Service,DE,6.0,6.025,6.334,-2.812,,understaffing_risk,high,2.812,Required staffing exceeds available capacity.
2026-05-08,09:30,Customer Service,DE,16.0,7.587,9.501,-2.809,,understaffing_risk,high,2.809,Required staffing exceeds available capacity.
2026-06-01,12:00,Customer Service,DE,10.0,4.123,3.386,-2.809,billing_cycle,understaffing_risk,high,2.809,Required staffing exceeds available capacity.
2026-02-06,14:30,Sales,DE,2.0,5.147,7.617,-1.771,,partner_forecast_deviation,high,2.8085,Partner forecast deviated materially from actual offered calls.
2026-02-13,17:45,Customer Service,DE,12.0,5.775,5.161,-2.808,holiday_rebound,understaffing_risk,high,2.808,Required staffing exceeds available capacity.
2026-04-13,11:00,Customer Service,DE,11.0,6.009,5.261,-2.805,,understaffing_risk,high,2.805,Required staffing exceeds available capacity.
2026-06-08,18:30,Customer Service,DE,9.0,4.282,1.756,-2.805,,understaffing_risk,high,2.805,Required staffing exceeds available capacity.
2026-05-08,17:00,Sales,DE,3.0,4.282,11.411,0.706,,partner_forecast_deviation,high,2.8037,Partner forecast deviated materially from actual offered calls.
2026-05-08,18:30,Customer Service,DE,7.0,5.998,11.938,-2.803,,understaffing_risk,high,2.803,Required staffing exceeds available capacity.
2026-05-12,13:30,Sales,DE,2.0,5.985,7.604,-0.219,,partner_forecast_deviation,high,2.802,Partner forecast deviated materially from actual offered calls.
2026-02-05,13:15,Customer Service,DE,2.0,7.571,8.691,-2.801,,understaffing_risk,high,2.801,Required staffing exceeds available capacity.
2026-03-09,11:00,Customer Service,DE,11.0,9.204,14.726,-2.797,,understaffing_risk,high,2.797,Required staffing exceeds available capacity.
2026-05-08,08:00,Customer Service,DE,7.0,7.563,9.52,-2.797,,understaffing_risk,high,2.797,Required staffing exceeds available capacity.
2026-04-07,17:30,Customer Service,DE,7.0,5.509,4.852,-2.795,service_incident,understaffing_risk,high,2.795,Required staffing exceeds available capacity.
2026-01-09,08:30,Customer Service,DE,5.0,4.418,1.341,-2.794,,understaffing_risk,high,2.794,Required staffing exceeds available capacity.
2026-02-03,19:15,Sales,DE,4.0,5.188,6.465,-2.793,,understaffing_risk,high,2.793,Required staffing exceeds available capacity.
2026-05-08,15:15,Customer Service,DE,11.0,7.567,10.698,-2.793,,understaffing_risk,high,2.793,Required staffing exceeds available capacity.
2026-01-09,08:00,Customer Service,DE,5.0,4.418,1.348,-2.792,,understaffing_risk,high,2.792,Required staffing exceeds available capacity.
2026-01-09,08:15,Customer Service,DE,6.0,4.418,1.333,-2.791,,understaffing_risk,high,2.791,Required staffing exceeds available capacity.
2026-04-07,18:00,Customer Service,DE,4.0,5.495,1.319,-2.791,service_incident,understaffing_risk,high,2.791,Required staffing exceeds available capacity.
2026-06-12,08:45,Customer Service,DE,11.0,4.299,1.49,-2.791,,understaffing_risk,high,2.791,Required staffing exceeds available capacity.
2026-05-04,09:15,Customer Service,EN,2.0,2.696,7.581,-0.472,,partner_forecast_deviation,high,2.7905,Partner forecast deviated materially from actual offered calls.
2026-04-01,08:45,Customer Service,DE,9.0,4.282,1.656,-2.789,billing_cycle,understaffing_risk,high,2.789,Required staffing exceeds available capacity.
2026-05-12,12:15,Customer Service,DE,1.0,9.169,13.214,-2.787,,understaffing_risk,high,2.787,Required staffing exceeds available capacity.
2026-01-05,14:45,Customer Service,DE,8.0,9.151,8.503,-2.786,,understaffing_risk,high,2.786,Required staffing exceeds available capacity.
2026-04-09,19:15,Customer Service,DE,3.0,4.436,0.755,-2.783,,understaffing_risk,high,2.783,Required staffing exceeds available capacity.
2026-01-13,18:45,Customer Service,DE,6.0,5.982,4.535,-2.782,,understaffing_risk,high,2.782,Required staffing exceeds available capacity.
2026-05-06,12:15,Customer Service,DE,7.0,5.981,10.762,-2.782,,understaffing_risk,high,2.782,Required staffing exceeds available capacity.
2026-02-09,09:45,Customer Service,IT,6.0,4.566,22.687,-0.122,,partner_forecast_deviation,high,2.7812,Partner forecast deviated materially from actual offered calls.
2026-02-09,13:45,Customer Service,DE,7.0,9.14,10.131,-2.781,,understaffing_risk,high,2.781,Required staffing exceeds available capacity.
2026-02-11,16:15,Customer Service,FR,2.0,3.813,7.56,1.143,,partner_forecast_deviation,high,2.78,Partner forecast deviated materially from actual offered calls.
2026-03-10,10:45,Customer Service,DE,12.0,9.162,15.635,-2.779,,understaffing_risk,high,2.779,Required staffing exceeds available capacity.
2026-05-04,17:00,Customer Service,EN,2.0,2.696,7.558,0.527,,partner_forecast_deviation,high,2.779,Partner forecast deviated materially from actual offered calls.
2026-02-03,13:00,Customer Service,DE,4.0,4.413,4.467,-2.776,,understaffing_risk,high,2.776,Required staffing exceeds available capacity.
2026-01-08,08:00,Customer Service,DE,7.0,4.391,1.449,-2.775,,understaffing_risk,high,2.775,Required staffing exceeds available capacity.
2026-04-03,13:00,Customer Service,DE,9.0,4.38,0.747,-2.775,,understaffing_risk,high,2.775,Required staffing exceeds available capacity.
2026-03-12,17:45,Customer Service,DE,8.0,7.431,30.178,-3.71,,partner_forecast_deviation,high,2.7723,Partner forecast deviated materially from actual offered calls.
2026-05-06,09:15,Customer Service,DE,4.0,7.553,54.526,-2.772,,understaffing_risk,high,2.772,Required staffing exceeds available capacity.
2026-03-05,19:00,Customer Service,DE,7.0,5.947,7.472,-2.771,,understaffing_risk,high,2.771,Required staffing exceeds available capacity.
2026-03-12,14:15,Customer Service,DE,3.0,7.544,30.123,-2.77,,understaffing_risk,high,2.77,Required staffing exceeds available capacity.
2026-05-13,16:00,Customer Service,IT,2.0,4.051,7.537,1.104,,partner_forecast_deviation,high,2.7685,Partner forecast deviated materially from actual offered calls.
2026-03-04,11:00,Customer Service,DE,8.0,7.556,13.027,-2.768,,understaffing_risk,high,2.768,Required staffing exceeds available capacity.
2026-03-13,08:00,Customer Service,DE,4.0,7.508,12.218,-2.767,,understaffing_risk,high,2.767,Required staffing exceeds available capacity.
2026-04-09,19:00,Customer Service,DE,4.0,4.393,1.531,-2.766,,understaffing_risk,high,2.766,Required staffing exceeds available capacity.
2026-05-09,09:45,Customer Service,DE,4.0,3.892,15.063,-1.468,,partner_forecast_deviation,high,2.7658,Partner forecast deviated materially from actual offered calls.
2026-05-14,17:15,Customer Service,EN,2.0,2.453,7.53,1.659,,partner_forecast_deviation,high,2.765,Partner forecast deviated materially from actual offered calls.
2026-05-05,15:30,Customer Service,DE,16.0,9.089,14.634,-2.764,,understaffing_risk,high,2.764,Required staffing exceeds available capacity.
2026-05-04,16:30,Sales,DE,3.0,5.3,11.289,0.163,,partner_forecast_deviation,high,2.763,Partner forecast deviated materially from actual offered calls.
2026-03-12,14:45,Customer Service,DE,11.0,7.531,19.491,-2.762,,understaffing_risk,high,2.762,Required staffing exceeds available capacity.
2026-05-04,11:15,Sales,DE,5.0,4.916,18.81,0.367,,partner_forecast_deviation,high,2.762,Partner forecast deviated materially from actual offered calls.
2026-05-05,18:30,Customer Service,DE,7.0,5.937,6.386,-2.762,,understaffing_risk,high,2.762,Required staffing exceeds available capacity.
2026-03-12,08:15,Sales,DE,2.0,5.763,7.518,-3.102,,partner_forecast_deviation,high,2.759,Partner forecast deviated materially from actual offered calls.
2026-05-12,16:45,Customer Service,DE,17.0,9.126,15.25,-2.759,,understaffing_risk,high,2.759,Required staffing exceeds available capacity.
2026-03-10,11:45,Customer Service,DE,10.0,9.126,12.897,-2.757,,understaffing_risk,high,2.757,Required staffing exceeds available capacity.
2026-04-07,18:30,Customer Service,DE,6.0,5.444,0.988,-2.756,service_incident,understaffing_risk,high,2.756,Required staffing exceeds available capacity.
2026-05-11,15:45,Customer Service,EN,2.0,2.918,7.512,-0.594,,partner_forecast_deviation,high,2.756,Partner forecast deviated materially from actual offered calls.
2026-05-13,18:30,Customer Service,DE,3.0,7.304,11.263,-3.626,,partner_forecast_deviation,high,2.7543,Partner forecast deviated materially from actual offered calls.
2026-01-12,10:00,Customer Service,DE,10.0,5.934,4.002,-2.752,,understaffing_risk,high,2.752,Required staffing exceeds available capacity.
2026-02-10,11:30,Customer Service,DE,8.0,9.098,9.362,-2.752,,understaffing_risk,high,2.752,Required staffing exceeds available capacity.
2026-03-13,09:00,Customer Service,DE,12.0,7.482,10.357,-2.751,,understaffing_risk,high,2.751,Required staffing exceeds available capacity.
2026-02-09,13:45,Sales,DE,2.0,6.068,7.499,-1.267,,partner_forecast_deviation,high,2.7495,Partner forecast deviated materially from actual offered calls.
2026-03-03,14:15,Customer Service,IT,2.0,4.798,7.498,-0.345,holiday_rebound,partner_forecast_deviation,high,2.749,Partner forecast deviated materially from actual offered calls.
2026-02-02,19:30,Sales,DE,2.0,5.098,6.328,-2.747,,understaffing_risk,high,2.747,Required staffing exceeds available capacity.
2026-03-12,08:00,Customer Service,DE,5.0,7.502,25.594,-2.747,,understaffing_risk,high,2.747,Required staffing exceeds available capacity.
2026-05-04,08:00,Customer Service,DE,7.0,7.454,7.658,-2.745,,understaffing_risk,high,2.745,Required staffing exceeds available capacity.
2026-03-12,09:00,Customer Service,DE,8.0,7.502,24.03,-2.744,,understaffing_risk,high,2.744,Required staffing exceeds available capacity.
2026-03-04,19:45,Sales,DE,2.0,5.089,6.943,-2.743,,understaffing_risk,high,2.743,Required staffing exceeds available capacity.
2026-05-01,19:45,Customer Service,DE,3.0,7.183,15.347,-2.742,billing_cycle,understaffing_risk,high,2.742,Required staffing exceeds available capacity.
2026-02-10,16:15,Customer Service,DE,14.0,9.094,10.903,-2.741,,understaffing_risk,high,2.741,Required staffing exceeds available capacity.
2026-05-11,15:30,Sales,DE,5.0,6.361,18.7,-0.319,sales_offer,partner_forecast_deviation,high,2.74,Partner forecast deviated materially from actual offered calls.
2026-06-01,14:15,Customer Service,DE,12.0,7.073,6.452,-2.74,billing_cycle,understaffing_risk,high,2.74,Required staffing exceeds available capacity.
2026-05-11,15:00,Customer Service,FR,4.0,4.914,14.956,-1.391,,partner_forecast_deviation,high,2.739,Partner forecast deviated materially from actual offered calls.
2026-03-10,10:15,Customer Service,FR,2.0,3.55,7.474,1.27,,partner_forecast_deviation,high,2.737,Partner forecast deviated materially from actual offered calls.
2026-05-06,08:15,Customer Service,DE,4.0,7.491,19.988,-2.737,,understaffing_risk,high,2.737,Required staffing exceeds available capacity.
2026-01-08,08:15,Customer Service,DE,9.0,4.348,1.501,-2.736,,understaffing_risk,high,2.736,Required staffing exceeds available capacity.
2026-03-11,13:15,Sales,DE,2.0,6.431,7.472,-1.38,sales_offer,partner_forecast_deviation,high,2.736,Partner forecast deviated materially from actual offered calls.
2026-05-04,13:45,Sales,DE,4.0,4.761,14.943,-0.55,,partner_forecast_deviation,high,2.7357,Partner forecast deviated materially from actual offered calls.
2026-02-02,08:30,Sales,DE,4.0,4.832,14.941,-1.588,,partner_forecast_deviation,high,2.7353,Partner forecast deviated materially from actual offered calls.
2026-05-09,08:15,Customer Service,DE,4.0,5.892,7.318,-2.735,,understaffing_risk,high,2.735,Required staffing exceeds available capacity.
2026-04-10,19:00,Customer Service,DE,4.0,4.324,1.356,-2.734,,understaffing_risk,high,2.734,Required staffing exceeds available capacity.
2026-05-14,10:15,Customer Service,DE,7.0,8.046,26.136,-3.113,,partner_forecast_deviation,high,2.7337,Partner forecast deviated materially from actual offered calls.
2026-03-12,08:45,Customer Service,DE,6.0,7.502,23.285,-2.733,,understaffing_risk,high,2.733,Required staffing exceeds available capacity.
2026-03-05,12:00,Sales,DE,3.0,3.326,11.196,-1.787,,partner_forecast_deviation,high,2.732,Partner forecast deviated materially from actual offered calls.
2026-03-05,11:15,Customer Service,FR,2.0,2.183,7.463,1.94,,partner_forecast_deviation,high,2.7315,Partner forecast deviated materially from actual offered calls.
2026-05-05,12:15,Sales,DE,2.0,5.351,7.463,0.116,,partner_forecast_deviation,high,2.7315,Partner forecast deviated materially from actual offered calls.
2026-02-09,15:45,Customer Service,DE,8.0,9.087,13.751,-2.731,,understaffing_risk,high,2.731,Required staffing exceeds available capacity.
2026-03-10,16:00,Sales,FR,2.0,2.38,7.461,2.011,,partner_forecast_deviation,high,2.7305,Partner forecast deviated materially from actual offered calls.
2026-02-03,19:00,Customer Service,DE,8.0,7.482,9.532,-2.729,,understaffing_risk,high,2.729,Required staffing exceeds available capacity.
2026-05-13,13:45,Customer Service,EN,2.0,2.439,7.452,0.661,,partner_forecast_deviation,high,2.726,Partner forecast deviated materially from actual offered calls.
2026-03-14,17:15,Customer Service,DE,2.0,5.847,7.446,-2.711,,partner_forecast_deviation,high,2.723,Partner forecast deviated materially from actual offered calls.
2026-06-11,17:30,Customer Service,DE,10.0,7.174,2.682,-2.723,,understaffing_risk,high,2.723,Required staffing exceeds available capacity.
2026-02-10,10:45,Customer Service,DE,7.0,9.07,22.243,-2.721,,understaffing_risk,high,2.721,Required staffing exceeds available capacity.
2026-02-09,15:30,Customer Service,DE,12.0,9.043,27.676,-2.72,,understaffing_risk,high,2.72,Required staffing exceeds available capacity.
2026-05-11,19:45,Sales,DE,2.0,5.7,7.439,-2.996,sales_offer,partner_forecast_deviation,high,2.7195,Partner forecast deviated materially from actual offered calls.
2026-02-13,18:15,Customer Service,DE,7.0,5.639,5.075,-2.719,holiday_rebound,understaffing_risk,high,2.719,Required staffing exceeds available capacity.
2026-05-06,17:00,Customer Service,IT,2.0,3.5,7.436,-0.633,,partner_forecast_deviation,high,2.718,Partner forecast deviated materially from actual offered calls.
2026-05-04,08:45,Sales,DE,4.0,5.048,8.612,-2.716,,understaffing_risk,high,2.716,Required staffing exceeds available capacity.
2026-05-06,09:00,Customer Service,DE,5.0,7.457,12.994,-2.715,,understaffing_risk,high,2.715,Required staffing exceeds available capacity.
2026-06-08,11:00,Customer Service,DE,8.0,4.176,2.639,-2.713,,understaffing_risk,high,2.713,Required staffing exceeds available capacity.
2026-03-03,14:00,Customer Service,DE,11.0,8.651,8.078,-2.712,holiday_rebound,understaffing_risk,high,2.712,Required staffing exceeds available capacity.
2026-02-04,08:45,Customer Service,DE,9.0,4.284,4.258,-2.711,,understaffing_risk,high,2.711,Required staffing exceeds available capacity.
2026-02-11,18:00,Customer Service,DE,5.0,5.884,13.999,-2.711,,understaffing_risk,high,2.711,Required staffing exceeds available capacity.
2026-03-14,17:15,Customer Service,DE,2.0,5.847,7.446,-2.711,,understaffing_risk,high,2.711,Required staffing exceeds available capacity.
2026-03-10,13:00,Customer Service,FR,2.0,2.965,7.415,1.577,,partner_forecast_deviation,high,2.7075,Partner forecast deviated materially from actual offered calls.
2026-05-11,10:30,Customer Service,IT,3.0,4.91,11.122,-0.298,,partner_forecast_deviation,high,2.7073,Partner forecast deviated materially from actual offered calls.
2026-03-11,08:15,Sales,DE,8.0,5.162,5.355,-2.707,sales_offer,understaffing_risk,high,2.707,Required staffing exceeds available capacity.
2026-04-07,12:00,Customer Service,DE,7.0,3.928,3.413,-2.707,service_incident,understaffing_risk,high,2.707,Required staffing exceeds available capacity.
2026-05-11,12:30,Sales,DE,7.0,7.071,7.931,-2.707,sales_offer,understaffing_risk,high,2.707,Required staffing exceeds available capacity.
2026-03-10,13:30,Customer Service,IT,3.0,3.987,11.116,1.148,,partner_forecast_deviation,high,2.7053,Partner forecast deviated materially from actual offered calls.
2026-03-09,08:15,Sales,DE,1.0,5.02,5.701,-2.705,,understaffing_risk,high,2.705,Required staffing exceeds available capacity.
2026-03-12,10:45,Customer Service,FR,2.0,3.391,7.41,1.349,,partner_forecast_deviation,high,2.705,Partner forecast deviated materially from actual offered calls.
2026-03-12,14:00,Customer Service,DE,7.0,7.44,28.403,-2.704,,understaffing_risk,high,2.704,Required staffing exceeds available capacity.
2026-04-14,08:45,Customer Service,DE,5.0,4.268,1.8,-2.704,,understaffing_risk,high,2.704,Required staffing exceeds available capacity.
2026-05-14,15:45,Sales,DE,5.0,4.753,18.519,0.449,,partner_forecast_deviation,high,2.7038,Partner forecast deviated materially from actual offered calls.
2026-05-11,09:30,Customer Service,IT,3.0,4.206,11.106,0.043,,partner_forecast_deviation,high,2.702,Partner forecast deviated materially from actual offered calls.
2026-05-09,16:15,Customer Service,DE,3.0,4.735,11.105,-1.005,,partner_forecast_deviation,high,2.7017,Partner forecast deviated materially from actual offered calls.
2026-02-11,08:45,Customer Service,DE,4.0,6.408,14.806,-2.033,,partner_forecast_deviation,high,2.7015,Partner forecast deviated materially from actual offered calls.
2026-03-14,14:15,Customer Service,DE,4.0,5.828,7.648,-2.699,,understaffing_risk,high,2.699,Required staffing exceeds available capacity.
2026-02-05,14:45,Customer Service,DE,4.0,5.949,14.795,-0.777,,partner_forecast_deviation,high,2.6987,Partner forecast deviated materially from actual offered calls.
2026-05-14,08:45,Sales,DE,4.0,4.724,14.795,-0.535,,partner_forecast_deviation,high,2.6987,Partner forecast deviated materially from actual offered calls.
2026-03-05,08:00,Customer Service,DE,4.0,4.253,4.243,-2.697,,understaffing_risk,high,2.697,Required staffing exceeds available capacity.
2026-05-04,08:15,Sales,DE,8.0,5.004,5.497,-2.697,,understaffing_risk,high,2.697,Required staffing exceeds available capacity.
2026-05-06,08:30,Customer Service,DE,4.0,7.424,7.758,-2.697,,understaffing_risk,high,2.697,Required staffing exceeds available capacity.
2026-03-04,18:15,Customer Service,DE,7.0,7.412,22.472,-2.696,,understaffing_risk,high,2.696,Required staffing exceeds available capacity.
2026-05-06,08:45,Customer Service,DE,4.0,7.446,22.54,-2.694,,understaffing_risk,high,2.694,Required staffing exceeds available capacity.
